scene,view,objA,objB,same,clipcos,drgb,dhist,dtex
stack4_scene0018,view_el90,tomato_soup_can,foam_brick,0,0.669,85.9,0.818,34.5
stack4_scene0018,view_el90,tomato_soup_can,foam_brick,0,0.591,87.8,0.838,37.9
stack4_scene0018,view_el90,tomato_soup_can,foam_brick,0,0.695,85.4,0.823,42.7
stack4_scene0018,view_el90,cracker_box,cracker_box,1,0.571,74.7,0.826,73.1
stack4_scene0018,view_el90,cracker_box,cracker_box,1,0.596,20.3,0.673,81.3
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.618,157.7,1.0,24.9
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.525,159.8,0.999,28.2
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.615,157.7,1.0,33.0
stack4_scene0018,view_el90,cracker_box,cracker_box,1,0.761,77.2,0.845,8.2
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.483,189.7,0.806,97.9
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.411,191.7,0.829,101.3
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.469,189.4,0.796,106.1
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.485,168.0,0.996,106.1
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.376,170.0,0.991,109.5
stack4_scene0018,view_el90,cracker_box,foam_brick,0,0.457,167.9,0.997,114.3
stack4_scene0018,view_el90,foam_brick,foam_brick,1,0.851,2.1,0.695,3.4
stack4_scene0018,view_el90,foam_brick,foam_brick,1,0.935,1.0,0.68,8.2
stack4_scene0018,view_el90,foam_brick,foam_brick,1,0.888,2.4,0.7,4.8
stack4_scene0019,view_el30_az135,wood_block,strawberry,0,0.257,91.3,0.984,41.4
stack4_scene0019,view_el30_az135,wood_block,colored_wood_blocks,0,0.376,125.1,0.979,5.4
stack4_scene0019,view_el30_az135,wood_block,strawberry,0,0.208,76.2,0.964,68.2
stack4_scene0019,view_el30_az135,wood_block,medium_clamp,0,0.182,132.0,0.969,139.9
stack4_scene0019,view_el30_az135,strawberry,colored_wood_blocks,0,0.459,114.8,1.0,36.0
stack4_scene0019,view_el30_az135,strawberry,strawberry,1,0.608,93.8,0.857,26.8
stack4_scene0019,view_el30_az135,strawberry,medium_clamp,0,0.423,102.0,0.996,98.5
stack4_scene0019,view_el30_az135,colored_wood_blocks,strawberry,0,0.499,74.8,1.0,62.8
stack4_scene0019,view_el30_az135,colored_wood_blocks,medium_clamp,0,0.553,45.9,0.985,134.5
stack4_scene0019,view_el30_az135,strawberry,medium_clamp,0,0.559,67.6,0.973,71.7
stack4_scene0019,view_el30_az195,wood_block,wood_block,1,0.702,154.2,0.759,2.6
stack4_scene0019,view_el30_az195,wood_block,strawberry,0,0.358,97.4,0.991,34.6
stack4_scene0019,view_el30_az195,wood_block,colored_wood_blocks,0,0.445,151.0,0.972,7.1
stack4_scene0019,view_el30_az195,wood_block,medium_clamp,0,0.321,147.3,0.983,76.9
stack4_scene0019,view_el30_az195,wood_block,strawberry,0,0.333,98.4,0.98,37.2
stack4_scene0019,view_el30_az195,wood_block,colored_wood_blocks,0,0.434,34.9,0.975,9.7
stack4_scene0019,view_el30_az195,wood_block,medium_clamp,0,0.475,7.5,0.773,79.5
stack4_scene0019,view_el30_az195,strawberry,colored_wood_blocks,0,0.531,108.9,1.0,27.4
stack4_scene0019,view_el30_az195,strawberry,medium_clamp,0,0.512,93.7,0.917,42.4
stack4_scene0019,view_el30_az195,colored_wood_blocks,medium_clamp,0,0.422,31.4,0.949,69.8
stack4_scene0019,view_el30_az210,wood_block,wood_block,1,0.686,153.8,0.743,12.8
stack4_scene0019,view_el30_az210,wood_block,strawberry,0,0.302,106.2,0.998,24.8
stack4_scene0019,view_el30_az210,wood_block,medium_clamp,0,0.187,151.8,0.968,71.0
stack4_scene0019,view_el30_az210,wood_block,colored_wood_blocks,0,0.336,157.8,0.949,6.4
stack4_scene0019,view_el30_az210,wood_block,strawberry,0,0.283,81.1,0.975,37.6
stack4_scene0019,view_el30_az210,wood_block,medium_clamp,0,0.365,3.1,0.792,83.7
stack4_scene0019,view_el30_az210,wood_block,colored_wood_blocks,0,0.436,28.6,0.97,19.1
stack4_scene0019,view_el30_az210,strawberry,medium_clamp,0,0.446,80.2,0.898,46.2
stack4_scene0019,view_el30_az210,strawberry,colored_wood_blocks,0,0.565,95.3,1.0,18.4
stack4_scene0019,view_el30_az210,medium_clamp,colored_wood_blocks,0,0.458,26.4,0.95,64.6
stack4_scene0019,view_el30_az240,wood_block,strawberry,0,0.356,71.0,0.971,46.2
stack4_scene0019,view_el30_az240,wood_block,medium_clamp,0,0.254,37.5,0.792,73.0
stack4_scene0019,view_el30_az240,wood_block,strawberry,0,0.329,47.7,0.982,16.6
stack4_scene0019,view_el30_az240,wood_block,colored_wood_blocks,0,0.458,52.0,0.972,10.2
stack4_scene0019,view_el30_az240,strawberry,medium_clamp,0,0.593,99.3,0.89,26.9
stack4_scene0019,view_el30_az240,strawberry,strawberry,1,0.851,96.3,0.527,29.6
stack4_scene0019,view_el30_az240,strawberry,colored_wood_blocks,0,0.597,114.0,1.0,36.0
stack4_scene0019,view_el30_az240,medium_clamp,strawberry,0,0.61,20.1,0.875,56.4
stack4_scene0019,view_el30_az240,medium_clamp,colored_wood_blocks,0,0.484,20.1,0.903,62.9
stack4_scene0019,view_el30_az240,strawberry,colored_wood_blocks,0,0.689,32.0,0.999,6.4
stack4_scene0019,view_el45_az135,wood_block,wood_block,1,0.541,6.1,0.305,49.7
stack4_scene0019,view_el45_az135,wood_block,strawberry,0,0.418,90.4,0.997,40.6
stack4_scene0019,view_el45_az135,wood_block,colored_wood_blocks,0,0.428,127.2,0.966,18.8
stack4_scene0019,view_el45_az135,wood_block,strawberry,0,0.294,76.8,0.969,63.3
stack4_scene0019,view_el45_az135,wood_block,medium_clamp,0,0.302,121.7,0.954,154.7
stack4_scene0019,view_el45_az135,wood_block,strawberry,0,0.504,85.8,0.995,9.0
stack4_scene0019,view_el45_az135,wood_block,colored_wood_blocks,0,0.342,125.9,0.978,30.8
stack4_scene0019,view_el45_az135,wood_block,strawberry,0,0.433,73.6,0.945,13.7
stack4_scene0019,view_el45_az135,wood_block,medium_clamp,0,0.323,118.6,0.965,105.0
stack4_scene0019,view_el45_az135,strawberry,colored_wood_blocks,0,0.645,120.2,1.0,21.8
stack4_scene0019,view_el45_az135,strawberry,strawberry,1,0.693,93.5,0.842,22.7
stack4_scene0019,view_el45_az135,strawberry,medium_clamp,0,0.574,101.3,0.998,114.1
stack4_scene0019,view_el45_az135,colored_wood_blocks,strawberry,0,0.499,75.4,0.999,44.5
stack4_scene0019,view_el45_az135,colored_wood_blocks,medium_clamp,0,0.571,41.1,0.994,135.8
stack4_scene0019,view_el45_az135,strawberry,medium_clamp,0,0.464,55.8,0.971,91.3
stack4_scene0019,view_el45_az225,wood_block,wood_block,1,0.687,149.9,0.719,26.7
stack4_scene0019,view_el45_az225,wood_block,wood_block,1,0.461,3.3,0.25,22.9
stack4_scene0019,view_el45_az225,wood_block,strawberry,0,0.288,108.2,0.991,23.5
stack4_scene0019,view_el45_az225,wood_block,medium_clamp,0,0.456,146.1,0.958,66.6
stack4_scene0019,view_el45_az225,wood_block,colored_wood_blocks,0,0.381,157.1,0.942,12.6
stack4_scene0019,view_el45_az225,wood_block,wood_block,1,0.433,153.1,0.735,49.7
stack4_scene0019,view_el45_az225,wood_block,strawberry,0,0.245,67.3,0.971,50.2
stack4_scene0019,view_el45_az225,wood_block,medium_clamp,0,0.403,5.8,0.776,93.3
stack4_scene0019,view_el45_az225,wood_block,colored_wood_blocks,0,0.524,29.3,0.966,39.3
stack4_scene0019,view_el45_az225,wood_block,strawberry,0,0.268,111.2,0.988,0.5
stack4_scene0019,view_el45_az225,wood_block,medium_clamp,0,0.348,149.2,0.975,43.6
stack4_scene0019,view_el45_az225,wood_block,colored_wood_blocks,0,0.332,160.4,0.959,10.4
stack4_scene0019,view_el45_az225,strawberry,medium_clamp,0,0.423,66.5,0.883,43.1
stack4_scene0019,view_el45_az225,strawberry,colored_wood_blocks,0,0.465,84.5,0.999,10.9
stack4_scene0019,view_el45_az225,medium_clamp,colored_wood_blocks,0,0.523,26.2,0.94,54.0
stack4_scene0019,view_el60_az180,wood_block,wood_block,1,0.324,37.3,0.392,171.4
stack4_scene0019,view_el60_az180,wood_block,wood_block,1,0.333,31.3,0.364,126.1
stack4_scene0019,view_el60_az180,wood_block,wood_block,1,0.487,116.8,0.646,133.9
stack4_scene0019,view_el60_az180,wood_block,colored_wood_blocks,0,0.194,107.2,0.957,156.1
stack4_scene0019,view_el60_az180,wood_block,strawberry,0,0.164,63.1,0.978,127.3
stack4_scene0019,view_el60_az180,wood_block,medium_clamp,0,0.227,99.9,0.943,86.7
stack4_scene0019,view_el60_az180,wood_block,wood_block,1,0.708,7.0,0.277,45.3
stack4_scene0019,view_el60_az180,wood_block,wood_block,1,0.366,153.7,0.757,37.4
stack4_scene0019,view_el60_az180,wood_block,colored_wood_blocks,0,0.534,143.5,0.98,15.3
stack4_scene0019,view_el60_az180,wood_block,strawberry,0,0.435,88.7,0.976,44.1
stack4_scene0019,view_el60_az180,wood_block,medium_clamp,0,0.368,137.0,0.984,84.7
stack4_scene0019,view_el60_az180,wood_block,wood_block,1,0.4,147.2,0.746,7.8
stack4_scene0019,view_el60_az180,wood_block,colored_wood_blocks,0,0.402,138.1,0.982,30.0
stack4_scene0019,view_el60_az180,wood_block,strawberry,0,0.448,82.4,0.963,1.2
stack4_scene0019,view_el60_az180,wood_block,medium_clamp,0,0.367,130.6,0.978,39.4
stack4_scene0019,view_el60_az180,wood_block,colored_wood_blocks,0,0.31,48.0,0.97,22.1
stack4_scene0019,view_el60_az180,wood_block,strawberry,0,0.345,93.0,0.978,6.6
stack4_scene0019,view_el60_az180,wood_block,medium_clamp,0,0.561,18.0,0.792,47.3
stack4_scene0019,view_el60_az180,colored_wood_blocks,strawberry,0,0.553,102.4,0.999,28.8
stack4_scene0019,view_el60_az180,colored_wood_blocks,medium_clamp,0,0.454,38.6,0.983,69.4
stack4_scene0019,view_el60_az180,strawberry,medium_clamp,0,0.551,81.9,0.923,40.6
stack4_scene0019,view_el60_az195,wood_block,wood_block,1,0.359,40.6,0.39,184.2
stack4_scene0019,view_el60_az195,wood_block,wood_block,1,0.328,35.2,0.365,141.9
stack4_scene0019,view_el60_az195,wood_block,wood_block,1,0.372,115.2,0.686,176.3
stack4_scene0019,view_el60_az195,wood_block,strawberry,0,0.164,63.0,0.972,140.0
stack4_scene0019,view_el60_az195,wood_block,colored_wood_blocks,0,0.237,108.1,0.948,170.1
stack4_scene0019,view_el60_az195,wood_block,medium_clamp,0,0.225,101.5,0.957,98.1
stack4_scene0019,view_el60_az195,wood_block,wood_block,1,0.742,6.0,0.269,42.2
stack4_scene0019,view_el60_az195,wood_block,wood_block,1,0.613,155.7,0.759,7.8
stack4_scene0019,view_el60_az195,wood_block,strawberry,0,0.318,93.4,0.974,44.2
stack4_scene0019,view_el60_az195,wood_block,colored_wood_blocks,0,0.386,147.2,0.975,14.0
stack4_scene0019,view_el60_az195,wood_block,medium_clamp,0,0.283,142.0,0.983,86.1
stack4_scene0019,view_el60_az195,wood_block,wood_block,1,0.551,150.1,0.743,34.4
stack4_scene0019,view_el60_az195,wood_block,strawberry,0,0.423,88.1,0.966,1.9
stack4_scene0019,view_el60_az195,wood_block,colored_wood_blocks,0,0.446,142.5,0.969,28.2
stack4_scene0019,view_el60_az195,wood_block,medium_clamp,0,0.382,136.6,0.976,43.9
stack4_scene0019,view_el60_az195,wood_block,strawberry,0,0.247,89.1,0.973,36.4
stack4_scene0019,view_el60_az195,wood_block,colored_wood_blocks,0,0.365,43.9,0.974,6.2
stack4_scene0019,view_el60_az195,wood_block,medium_clamp,0,0.458,15.1,0.791,78.3
stack4_scene0019,view_el60_az195,strawberry,colored_wood_blocks,0,0.528,98.7,0.999,30.2
stack4_scene0019,view_el60_az195,strawberry,medium_clamp,0,0.524,80.6,0.909,41.9
stack4_scene0019,view_el60_az195,colored_wood_blocks,medium_clamp,0,0.515,35.6,0.973,72.1
stack4_scene0019,view_el60_az255,wood_block,wood_block,1,0.508,26.8,0.906,48.2
stack4_scene0019,view_el60_az255,wood_block,wood_block,1,0.435,154.8,0.883,5.2
stack4_scene0019,view_el60_az255,wood_block,medium_clamp,0,0.542,24.2,0.918,38.8
stack4_scene0019,view_el60_az255,wood_block,strawberry,0,0.385,63.4,0.992,1.2
stack4_scene0019,view_el60_az255,wood_block,colored_wood_blocks,0,0.57,27.2,0.23,9.6
stack4_scene0019,view_el60_az255,wood_block,colored_wood_blocks,0,0.551,38.3,0.442,38.4
stack4_scene0019,view_el60_az255,wood_block,wood_block,1,0.524,151.7,0.745,43.1
stack4_scene0019,view_el60_az255,wood_block,medium_clamp,0,0.413,15.8,0.772,87.0
stack4_scene0019,view_el60_az255,wood_block,strawberry,0,0.361,48.5,0.967,49.4
stack4_scene0019,view_el60_az255,wood_block,colored_wood_blocks,0,0.503,27.2,0.933,38.7
stack4_scene0019,view_el60_az255,wood_block,colored_wood_blocks,0,0.576,60.1,0.998,9.9
stack4_scene0019,view_el60_az255,wood_block,medium_clamp,0,0.409,138.2,0.969,44.0
stack4_scene0019,view_el60_az255,wood_block,strawberry,0,0.397,118.9,0.973,6.3
stack4_scene0019,view_el60_az255,wood_block,colored_wood_blocks,0,0.46,176.2,0.921,4.4
stack4_scene0019,view_el60_az255,wood_block,colored_wood_blocks,0,0.469,136.9,1.0,33.2
stack4_scene0019,view_el60_az255,medium_clamp,strawberry,0,0.482,44.4,0.888,37.7
stack4_scene0019,view_el60_az255,medium_clamp,colored_wood_blocks,0,0.588,38.2,0.928,48.4
stack4_scene0019,view_el60_az255,medium_clamp,colored_wood_blocks,0,0.556,48.3,0.965,77.2
stack4_scene0019,view_el60_az255,strawberry,colored_wood_blocks,0,0.527,72.8,0.996,10.7
stack4_scene0019,view_el60_az255,strawberry,colored_wood_blocks,0,0.548,76.6,1.0,39.5
stack4_scene0019,view_el60_az255,colored_wood_blocks,colored_wood_blocks,1,0.76,64.9,0.589,28.8
stack4_scene0019,view_el75_az105,wood_block,wood_block,1,0.698,9.1,0.491,44.0
stack4_scene0019,view_el75_az105,wood_block,medium_clamp,0,0.307,126.7,0.974,40.6
stack4_scene0019,view_el75_az105,wood_block,colored_wood_blocks,0,0.501,134.0,0.987,34.4
stack4_scene0019,view_el75_az105,wood_block,strawberry,0,0.372,79.2,0.954,10.4
stack4_scene0019,view_el75_az105,wood_block,medium_clamp,0,0.364,124.7,0.972,84.6
stack4_scene0019,view_el75_az105,wood_block,colored_wood_blocks,0,0.533,129.3,0.988,9.6
stack4_scene0019,view_el75_az105,wood_block,strawberry,0,0.341,80.2,0.988,54.4
stack4_scene0019,view_el75_az105,medium_clamp,colored_wood_blocks,0,0.414,44.0,0.987,75.0
stack4_scene0019,view_el75_az105,medium_clamp,strawberry,0,0.606,60.5,0.932,30.2
stack4_scene0019,view_el75_az105,colored_wood_blocks,strawberry,0,0.482,85.5,1.0,44.7
stack4_scene0019,view_el75_az225,wood_block,wood_block,1,0.197,51.9,0.538,294.6
stack4_scene0019,view_el75_az225,wood_block,wood_block,1,0.193,96.7,0.767,331.7
stack4_scene0019,view_el75_az225,wood_block,medium_clamp,0,0.249,80.8,0.924,245.3
stack4_scene0019,view_el75_az225,wood_block,strawberry,0,0.132,54.4,0.973,284.8
stack4_scene0019,view_el75_az225,wood_block,colored_wood_blocks,0,0.294,86.8,0.935,329.1
stack4_scene0019,view_el75_az225,wood_block,colored_wood_blocks,0,0.25,123.2,0.947,299.5
stack4_scene0019,view_el75_az225,wood_block,medium_clamp,0,0.278,98.2,0.949,239.9
stack4_scene0019,view_el75_az225,wood_block,wood_block,1,0.567,148.1,0.734,37.1
stack4_scene0019,view_el75_az225,wood_block,medium_clamp,0,0.349,132.5,0.975,49.3
stack4_scene0019,view_el75_az225,wood_block,strawberry,0,0.352,96.9,0.963,9.8
stack4_scene0019,view_el75_az225,wood_block,colored_wood_blocks,0,0.52,134.9,0.965,34.5
stack4_scene0019,view_el75_az225,wood_block,colored_wood_blocks,0,0.397,175.0,0.959,4.9
stack4_scene0019,view_el75_az225,wood_block,medium_clamp,0,0.371,149.9,0.993,54.7
stack4_scene0019,view_el75_az225,wood_block,medium_clamp,0,0.485,17.2,0.783,86.4
stack4_scene0019,view_el75_az225,wood_block,strawberry,0,0.354,66.0,0.967,46.9
stack4_scene0019,view_el75_az225,wood_block,colored_wood_blocks,0,0.679,60.2,0.976,2.6
stack4_scene0019,view_el75_az225,wood_block,colored_wood_blocks,0,0.554,29.8,0.948,32.2
stack4_scene0019,view_el75_az225,wood_block,medium_clamp,0,0.59,7.9,0.837,91.8
stack4_scene0019,view_el75_az225,medium_clamp,strawberry,0,0.448,56.4,0.911,39.5
stack4_scene0019,view_el75_az225,medium_clamp,colored_wood_blocks,0,0.502,49.1,0.988,83.8
stack4_scene0019,view_el75_az225,medium_clamp,colored_wood_blocks,0,0.604,42.8,0.979,54.2
stack4_scene0019,view_el75_az225,medium_clamp,medium_clamp,1,0.643,17.5,0.431,5.4
stack4_scene0019,view_el75_az225,strawberry,colored_wood_blocks,0,0.477,84.5,0.999,44.3
stack4_scene0019,view_el75_az225,strawberry,colored_wood_blocks,0,0.346,93.7,0.998,14.7
stack4_scene0019,view_el75_az225,strawberry,medium_clamp,0,0.338,71.2,0.979,44.9
stack4_scene0019,view_el75_az225,colored_wood_blocks,colored_wood_blocks,1,0.655,65.5,0.558,29.6
stack4_scene0019,view_el75_az225,colored_wood_blocks,medium_clamp,0,0.568,55.2,0.991,89.2
stack4_scene0019,view_el75_az225,colored_wood_blocks,medium_clamp,0,0.873,26.2,0.98,59.6
stack4_scene0019,view_el90,wood_block,medium_clamp,0,0.36,131.2,0.95,37.0
stack4_scene0019,view_el90,wood_block,strawberry,0,0.522,90.1,0.956,10.1
stack4_scene0019,view_el90,wood_block,colored_wood_blocks,0,0.423,134.4,0.972,36.2
stack4_scene0019,view_el90,medium_clamp,strawberry,0,0.484,54.3,0.916,26.9
stack4_scene0019,view_el90,medium_clamp,colored_wood_blocks,0,0.507,45.6,0.986,73.3
stack4_scene0019,view_el90,strawberry,colored_wood_blocks,0,0.481,79.4,0.998,46.3
stack4_scene0020,view_el30_az135,potted_meat_can,cups,0,0.145,94.0,0.977,70.4
stack4_scene0020,view_el30_az135,potted_meat_can,cups,0,0.267,111.8,0.979,83.1
stack4_scene0020,view_el30_az135,potted_meat_can,cups,0,0.241,112.6,0.983,56.4
stack4_scene0020,view_el30_az135,potted_meat_can,potted_meat_can,1,0.283,24.8,0.783,34.8
stack4_scene0020,view_el30_az135,potted_meat_can,golf_ball,0,0.263,159.7,0.914,57.4
stack4_scene0020,view_el30_az135,potted_meat_can,colored_wood_blocks,0,0.39,63.4,0.807,67.5
stack4_scene0020,view_el30_az135,potted_meat_can,cups,0,0.3,100.7,0.986,78.6
stack4_scene0020,view_el30_az135,cups,cups,1,0.408,20.5,0.444,153.5
stack4_scene0020,view_el30_az135,cups,cups,1,0.38,18.6,0.48,126.8
stack4_scene0020,view_el30_az135,cups,potted_meat_can,0,0.46,90.1,0.996,105.2
stack4_scene0020,view_el30_az135,cups,golf_ball,0,0.386,114.3,0.983,127.8
stack4_scene0020,view_el30_az135,cups,colored_wood_blocks,0,0.331,92.7,0.998,137.9
stack4_scene0020,view_el30_az135,cups,cups,1,0.554,27.9,0.866,149.0
stack4_scene0020,view_el30_az135,cups,cups,1,0.698,11.7,0.501,26.7
stack4_scene0020,view_el30_az135,cups,potted_meat_can,0,0.453,105.6,0.999,48.3
stack4_scene0020,view_el30_az135,cups,golf_ball,0,0.632,102.1,0.991,25.7
stack4_scene0020,view_el30_az135,cups,colored_wood_blocks,0,0.652,112.9,0.996,15.6
stack4_scene0020,view_el30_az135,cups,cups,1,0.582,41.3,0.874,4.5
stack4_scene0020,view_el30_az135,cups,potted_meat_can,0,0.406,108.3,1.0,21.6
stack4_scene0020,view_el30_az135,cups,golf_ball,0,0.428,113.5,1.0,1.0
stack4_scene0020,view_el30_az135,cups,colored_wood_blocks,0,0.388,107.4,0.999,11.2
stack4_scene0020,view_el30_az135,cups,cups,1,0.592,31.3,0.582,22.2
stack4_scene0020,view_el30_az135,potted_meat_can,golf_ball,0,0.387,145.8,0.986,22.6
stack4_scene0020,view_el30_az135,potted_meat_can,colored_wood_blocks,0,0.352,82.1,0.941,32.8
stack4_scene0020,view_el30_az135,potted_meat_can,cups,0,0.634,102.0,1.0,43.8
stack4_scene0020,view_el30_az135,golf_ball,colored_wood_blocks,0,0.638,191.7,0.995,10.1
stack4_scene0020,view_el30_az135,golf_ball,cups,0,0.463,140.9,1.0,21.2
stack4_scene0020,view_el30_az135,colored_wood_blocks,cups,0,0.526,80.9,1.0,11.1
stack4_scene0020,view_el30_az195,potted_meat_can,cups,0,0.678,114.7,0.972,148.8
stack4_scene0020,view_el30_az195,potted_meat_can,potted_meat_can,1,0.344,47.4,0.818,262.5
stack4_scene0020,view_el30_az195,potted_meat_can,cups,0,0.262,62.6,0.977,310.5
stack4_scene0020,view_el30_az195,potted_meat_can,golf_ball,0,0.392,133.4,0.864,298.0
stack4_scene0020,view_el30_az195,potted_meat_can,potted_meat_can,1,0.418,23.4,0.748,263.5
stack4_scene0020,view_el30_az195,potted_meat_can,cups,0,0.294,75.0,0.992,285.2
stack4_scene0020,view_el30_az195,potted_meat_can,colored_wood_blocks,0,0.217,66.9,0.968,299.0
stack4_scene0020,view_el30_az195,cups,potted_meat_can,0,0.375,137.5,0.926,113.7
stack4_scene0020,view_el30_az195,cups,cups,1,0.323,73.0,0.456,161.7
stack4_scene0020,view_el30_az195,cups,golf_ball,0,0.38,70.6,0.953,149.2
stack4_scene0020,view_el30_az195,cups,potted_meat_can,0,0.388,110.8,0.995,114.7
stack4_scene0020,view_el30_az195,cups,cups,1,0.396,65.5,0.643,136.4
stack4_scene0020,view_el30_az195,cups,colored_wood_blocks,0,0.325,145.1,0.975,150.2
stack4_scene0020,view_el30_az195,potted_meat_can,cups,0,0.624,67.5,0.902,48.0
stack4_scene0020,view_el30_az195,potted_meat_can,golf_ball,0,0.488,171.2,0.814,35.5
stack4_scene0020,view_el30_az195,potted_meat_can,potted_meat_can,1,0.571,70.0,0.846,1.0
stack4_scene0020,view_el30_az195,potted_meat_can,cups,0,0.552,79.0,0.922,22.7
